retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,sales_method
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Men's Apparel,40,350,140000,49000,In-store
West Gear,1185732,11/11/21,Northeast,Vermont,Burlington,Women's Street Footwear,57,96,5472,2626.56,Online
West Gear,1185732,11/11/21,Northeast,Vermont,Burlington,Men's Athletic Footwear,55,81,4455,2583.9,Online
West Gear,1185732,11/11/21,Northeast,Vermont,Burlington,Men's Street Footwear,64,126,8064,4838.4,Online
Kohl's,1185732,11/11/21,West,Wyoming,Cheyenne,Women's Apparel,60,575,345000,86250,In-store
Kohl's,1185732,11/11/21,West,Wyoming,Cheyenne,Men's Apparel,55,475,261250,78375,In-store
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Women's Athletic Footwear,20,375,75000,30000,In-store
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Men's Street Footwear,29,149,4321,2160.5,Online
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Men's Athletic Footwear,20,108,2160,993.6,Online
Kohl's,1185732,11/11/21,West,Wyoming,Cheyenne,Women's Street Footwear,42,146,6132,3066,Online
Kohl's,1185732,11/11/21,West,Wyoming,Cheyenne,Men's Athletic Footwear,42,167,7014,3016.02,Online
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Women's Athletic Footwear,19,113,2147,1094.97,Online
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Men's Athletic Footwear,20,400,80000,28000,In-store
Kohl's,1185732,11/11/21,West,Wyoming,Cheyenne,Women's Street Footwear,45,520,234000,81900,In-store
Foot Locker,1185732,11/11/21,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,27,51,1377,578.34,Outlet
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Women's Street Footwear,20,345,69000,24150,In-store
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Men's Apparel,39,91,3549,1739.01,Online
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Women's Street Footwear,19,93,1767,848.16,Online
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Women's Apparel,43,113,4859,3158.35,Online
Kohl's,1185732,11/11/21,West,Wyoming,Cheyenne,Women's Apparel,55,161,8855,3453.45,Online
Kohl's,1185732,11/11/21,West,Wyoming,Cheyenne,Men's Apparel,51,143,7293,2990.13,Online
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Men's Street Footwear,30,550,165000,66000,In-store
Kohl's,1185732,11/11/21,West,Wyoming,Cheyenne,Men's Street Footwear,53,218,11554,7047.94,Online
West Gear,1185732,11/11/21,Northeast,Vermont,Burlington,Women's Street Footwear,60,320,192000,67200,In-store
Amazon,1185732,11/12/21,Northeast,Maine,Portland,Men's Athletic Footwear,48,77,3696,1811.04,Online
Foot Locker,1185732,11/12/21,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,45,75,33750,11812.5,Outlet
Foot Locker,1185732,11/12/21,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,42,20,840,386.4,Online
Sports Direct,1185732,11/12/21,Midwest,South Dakota,Sioux Falls,Men's Apparel,60,150,90000,31500,Online
Sports Direct,1185732,11/12/21,Midwest,South Dakota,Sioux Falls,Women's Apparel,65,250,162500,65000,Online
Sports Direct,1185732,11/12/21,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,55,400,220000,77000,Online
Amazon,1185732,11/12/21,Northeast,Maine,Portland,Men's Athletic Footwear,50,275,137500,48125,Outlet
Sports Direct,1185732,11/12/21,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,45,250,112500,33750,Online
Sports Direct,1185732,11/12/21,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,53,104,5512,2700.88,Online
Sports Direct,1185732,11/12/21,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,45,195,87750,26325,Online
Sports Direct,1185732,11/12/21,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,41,63,2583,1059.03,Online
Sports Direct,1185732,11/12/21,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,43,57,2451,1078.44,Online
Foot Locker,1185732,11/12/21,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,36,24,864,328.32,Outlet
Sports Direct,1185732,11/12/21,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,45,175,78750,23625,Online
Sports Direct,1185732,11/12/21,Midwest,South Dakota,Sioux Falls,Men's Apparel,59,45,2655,1221.3,Online
Sports Direct,1185732,11/12/21,Midwest,South Dakota,Sioux Falls,Women's Apparel,61,65,3965,1982.5,Online
Sports Direct,1185732,11/12/21,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,43,44,1892,832.48,Online
Foot Locker,1197831,11/13/21,Midwest,Kansas,Wichita,Men's Street Footwear,23,122,2806,1318.82,Online
Foot Locker,1197831,11/13/21,Midwest,Kansas,Wichita,Men's Athletic Footwear,14,72,1008,504,Online
Amazon,1185732,11/13/21,Northeast,Maine,Portland,Women's Street Footwear,45,200,90000,36000,Outlet
Foot Locker,1197831,11/13/21,Midwest,Kansas,Wichita,Women's Athletic Footwear,54,83,4482,2151.36,Online
Foot Locker,1197831,11/13/21,Midwest,Kansas,Wichita,Women's Apparel,73,88,6424,2955.04,Online
Foot Locker,1197831,11/13/21,Midwest,Kansas,Wichita,Men's Apparel,68,70,4760,2189.6,Online
Foot Locker,1185732,11/13/21,Northeast,Pennsylvania,Philadelphia,Men's Apparel,45,26,1170,432.9,Outlet
Foot Locker,1197831,11/13/21,Midwest,Kansas,Wichita,Women's Street Footwear,23,55,1265,632.5,Online
Sports Direct,1128299,11/13/21,Southeast,Georgia,Atlanta,Men's Athletic Footwear,58,173,10034,5418.36,Online
Amazon,1185732,11/13/21,Northeast,Maine,Portland,Women's Street Footwear,42,58,2436,1242.36,Online
Sports Direct,1128299,11/13/21,Southeast,Georgia,Atlanta,Women's Athletic Footwear,37,140,5180,2382.8,Outlet
Sports Direct,1128299,11/13/21,Southeast,Georgia,Atlanta,Women's Street Footwear,39,145,5655,2262,Outlet
Sports Direct,1128299,11/13/21,Southeast,Georgia,Atlanta,Men's Athletic Footwear,40,184,7360,3238.4,Outlet
Foot Locker,1197831,11/13/21,Midwest,Kansas,Wichita,Men's Street Footwear,25,450,112500,39375,Online
Sports Direct,1128299,11/13/21,Southeast,Georgia,Atlanta,Men's Street Footwear,36,173,6228,2615.76,Outlet
Foot Locker,1197831,11/13/21,Midwest,Kansas,Wichita,Men's Athletic Footwear,15,275,41250,14437.5,Online
Foot Locker,1197831,11/13/21,Midwest,Kansas,Wichita,Women's Street Footwear,25,220,55000,19250,Online
Foot Locker,1197831,11/13/21,Midwest,Kansas,Wichita,Women's Athletic Footwear,55,275,151250,52937.5,Online
Foot Locker,1197831,11/13/21,Midwest,Kansas,Wichita,Men's Apparel,75,250,187500,65625,Online
Foot Locker,1197831,11/13/21,Midwest,Kansas,Wichita,Women's Apparel,75,350,262500,91875,Online
Sports Direct,1128299,11/13/21,Southeast,Georgia,Atlanta,Women's Apparel,65,124,8060,2821,Online
Sports Direct,1128299,11/13/21,Southeast,Georgia,Atlanta,Men's Apparel,60,102,6120,2876.4,Online
Sports Direct,1128299,11/13/21,Southeast,Georgia,Atlanta,Women's Athletic Footwear,51,116,5916,3076.32,Online
Sports Direct,1128299,11/13/21,Southeast,Georgia,Atlanta,Women's Street Footwear,54,115,6210,2918.7,Online
Sports Direct,1128299,11/13/21,Southeast,Georgia,Atlanta,Women's Apparel,46,157,7222,2094.38,Outlet
Sports Direct,1128299,11/13/21,Southeast,Georgia,Atlanta,Men's Street Footwear,51,137,6987,3563.37,Online
Sports Direct,1128299,11/13/21,Southeast,Georgia,Atlanta,Men's Apparel,47,119,5593,2125.34,Outlet
Sports Direct,1128299,11/13/21,Southeast,Georgia,Atlanta,Women's Street Footwear,55,425,233750,81812.5,Online
Sports Direct,1128299,11/13/21,Southeast,Georgia,Atlanta,Women's Athletic Footwear,55,400,220000,88000,Online
Sports Direct,1128299,11/13/21,Southeast,Georgia,Atlanta,Women's Apparel,70,475,332500,83125,Online
Sports Direct,1128299,11/13/21,Southeast,Georgia,Atlanta,Men's Athletic Footwear,60,575,345000,138000,Online
Sports Direct,1128299,11/13/21,Southeast,Georgia,Atlanta,Men's Street Footwear,55,525,288750,115500,Online
Foot Locker,1185732,11/13/21,Northeast,Pennsylvania,Philadelphia,Men's Apparel,60,75,45000,13500,Outlet
Foot Locker,1185732,11/13/21,Northeast,Pennsylvania,Philadelphia,Men's Apparel,55,22,1210,508.2,Online
Sports Direct,1128299,11/13/21,Southeast,Georgia,Atlanta,Men's Apparel,65,350,227500,79625,Online
Kohl's,1185732,11/14/21,Northeast,Delaware,Wilmington,Women's Street Footwear,55,320,176000,70400,In-store
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,40,102,4080,1428,Outlet
Kohl's,1185732,11/14/21,Northeast,Delaware,Wilmington,Men's Athletic Footwear,55,325,178750,62562.5,In-store
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Women's Street Footwear,44,91,4004,1201.2,Outlet
Kohl's,1185732,11/14/21,Northeast,Delaware,Wilmington,Men's Street Footwear,65,450,292500,102375,In-store
Kohl's,1185732,11/14/21,Northeast,Delaware,Wilmington,Women's Athletic Footwear,55,300,165000,66000,In-store
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Women's Apparel,64,98,6272,2822.4,Online
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Men's Street Footwear,49,120,5880,2058,Outlet
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Women's Apparel,70,350,245000,73500,In-store
Amazon,1185732,11/14/21,Northeast,Maine,Portland,Women's Athletic Footwear,45,175,78750,23625,Outlet
Kohl's,1185732,11/14/21,Northeast,Delaware,Wilmington,Men's Street Footwear,60,135,8100,3807,Online
Kohl's,1185732,11/14/21,Northeast,Delaware,Wilmington,Men's Athletic Footwear,53,85,4505,2072.3,Online
Kohl's,1185732,11/14/21,Northeast,Delaware,Wilmington,Women's Street Footwear,52,86,4472,2280.72,Online
Kohl's,1185732,11/14/21,Northeast,Delaware,Wilmington,Women's Athletic Footwear,51,84,4284,2270.52,Online
Kohl's,1185732,11/14/21,Northeast,Delaware,Wilmington,Men's Apparel,60,72,4320,1728,Online
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Women's Street Footwear,50,83,4150,1494,Online
Kohl's,1185732,11/14/21,Northeast,Delaware,Wilmington,Women's Apparel,64,98,6272,3449.6,Online
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Men's Street Footwear,62,113,7006,3012.58,Online
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,52,90,4680,2059.2,Online
Foot Locker,1185732,11/14/21,Northeast,Pennsylvania,Philadelphia,Women's Apparel,39,64,2496,673.92,Outlet
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Women's Athletic Footwear,55,275,151250,37812.5,In-store
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Men's Apparel,65,250,162500,40625,In-store
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Men's Apparel,63,70,4410,1675.8,Online
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Women's Athletic Footwear,51,80,4080,1591.2,Online
Kohl's,1185732,11/14/21,Northeast,Delaware,Wilmington,Men's Apparel,65,275,178750,53625,In-store
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Women's Street Footwear,55,295,162250,40562.5,In-store
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Women's Athletic Footwear,42,83,3486,1010.94,Outlet
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Men's Apparel,50,78,3900,1248,Outlet
Foot Locker,1185732,11/14/21,Northeast,Pennsylvania,Philadelphia,Women's Apparel,48,54,2592,933.12,Online
Kohl's,1185732,11/14/21,Northeast,Delaware,Wilmington,Women's Apparel,70,375,262500,105000,In-store
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Women's Apparel,48,123,5904,2066.4,Outlet
Foot Locker,1185732,11/14/21,Northeast,Pennsylvania,Philadelphia,Women's Apparel,50,200,100000,25000,Outlet
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Men's Street Footwear,65,375,243750,73125,In-store
Amazon,1185732,11/14/21,Northeast,Maine,Portland,Women's Athletic Footwear,41,51,2091,878.22,Online
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,55,300,165000,49500,In-store
Amazon,1185732,11/15/21,Northeast,Maine,Portland,Men's Apparel,55,175,96250,24062.5,Outlet
Foot Locker,1185732,11/15/21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,60,470,282000,141000,Outlet
Foot Locker,1185732,11/15/21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,44,150,6600,3432,Outlet
Foot Locker,1185732,11/15/21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,58,136,7888,4969.44,Online
Amazon,1185732,11/15/21,Northeast,Maine,Portland,Men's Apparel,50,53,2650,954,Online
Sports Direct,1185732,11/16/21,Midwest,Michigan,Detroit,Women's Athletic Footwear,45,475,213750,74812.5,In-store
Sports Direct,1185732,11/16/21,Midwest,Michigan,Detroit,Men's Athletic Footwear,45,500,225000,90000,In-store
Sports Direct,1185732,11/16/21,Midwest,Michigan,Detroit,Women's Apparel,59,169,9971,6879.99,Online
Sports Direct,1185732,11/16/21,Midwest,Michigan,Detroit,Women's Street Footwear,45,445,200250,60075,In-store
Sports Direct,1185732,11/16/21,Midwest,Michigan,Detroit,Men's Apparel,59,126,7434,4088.7,Online
Sports Direct,1185732,11/16/21,Midwest,Michigan,Detroit,Women's Apparel,65,625,406250,223437.5,In-store
Foot Locker,1185732,11/16/21,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,54,53,2862,1144.8,Online
Foot Locker,1185732,11/16/21,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,60,175,105000,31500,Outlet
Sports Direct,1185732,11/16/21,Midwest,Michigan,Detroit,Men's Apparel,60,450,270000,108000,In-store
Amazon,1185732,11/16/21,Northeast,Maine,Portland,Women's Apparel,60,325,195000,78000,Outlet
Sports Direct,1185732,11/16/21,Midwest,Michigan,Detroit,Women's Athletic Footwear,41,138,5658,2772.42,Online
Foot Locker,1185732,11/16/21,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,40,54,2160,712.8,Outlet
Amazon,1185732,11/16/21,Northeast,Maine,Portland,Women's Apparel,56,85,4760,2427.6,Online
Sports Direct,1185732,11/16/21,Midwest,Michigan,Detroit,Women's Street Footwear,43,120,5160,2322,Online
Sports Direct,1185732,11/16/21,Midwest,Michigan,Detroit,Men's Athletic Footwear,42,145,6090,3349.5,Online
Sports Direct,1185732,11/16/21,Midwest,Michigan,Detroit,Men's Street Footwear,50,675,337500,168750,In-store
Sports Direct,1185732,11/16/21,Midwest,Michigan,Detroit,Men's Street Footwear,49,196,9604,6050.52,Online
West Gear,1128299,11/17/21,South,Louisiana,New Orleans,Men's Apparel,53,147,7791,3661.77,Outlet
West Gear,1128299,11/17/21,South,Louisiana,New Orleans,Women's Athletic Footwear,40,155,6200,2852,Outlet
West Gear,1128299,11/17/21,South,Louisiana,New Orleans,Women's Street Footwear,30,158,4740,2180.4,Outlet
Foot Locker,1185732,11/17/21,Northeast,West Virginia,Charleston,Men's Street Footwear,45,450,202500,81000,In-store
West Gear,1128299,11/17/21,South,Louisiana,New Orleans,Women's Street Footwear,40,525,210000,84000,Online
West Gear,1128299,11/17/21,South,Louisiana,New Orleans,Women's Apparel,64,180,11520,4723.2,Outlet
West Gear,1128299,11/17/21,South,Louisiana,New Orleans,Men's Street Footwear,28,219,6132,2882.04,Outlet
Sports Direct,1185732,11/17/21,South,Mississippi,Jackson,Men's Apparel,75,425,318750,111562.5,Online
Sports Direct,1185732,11/17/21,South,Mississippi,Jackson,Women's Apparel,75,525,393750,196875,Online
Sports Direct,1185732,11/17/21,South,Mississippi,Jackson,Men's Street Footwear,30,625,187500,75000,Online
Sports Direct,1185732,11/17/21,South,Mississippi,Jackson,Men's Athletic Footwear,20,450,90000,31500,Online
West Gear,1128299,11/17/21,South,Louisiana,New Orleans,Men's Athletic Footwear,35,224,7840,3684.8,Outlet
Sports Direct,1185732,11/17/21,South,Mississippi,Jackson,Women's Apparel,51,168,8568,4883.76,Outlet
Sports Direct,1185732,11/17/21,South,Mississippi,Jackson,Men's Apparel,59,132,7788,3115.2,Outlet
West Gear,1128299,11/17/21,South,Louisiana,New Orleans,Women's Athletic Footwear,50,500,250000,100000,Online
Foot Locker,1185732,11/17/21,Northeast,West Virginia,Charleston,Women's Street Footwear,35,295,103250,41300,In-store
West Gear,1128299,11/17/21,South,Louisiana,New Orleans,Men's Athletic Footwear,45,700,315000,126000,Online
West Gear,1128299,11/17/21,South,Louisiana,New Orleans,Men's Apparel,70,475,332500,149625,Online
Foot Locker,1185732,11/17/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,40,325,130000,52000,In-store
Foot Locker,1185732,11/17/21,Northeast,West Virginia,Charleston,Men's Apparel,65,300,195000,78000,In-store
Foot Locker,1185732,11/17/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,35,350,122500,49000,In-store
Foot Locker,1185732,11/17/21,Northeast,West Virginia,Charleston,Women's Apparel,70,400,280000,112000,In-store
Sports Direct,1185732,11/17/21,South,Mississippi,Jackson,Men's Street Footwear,22,206,4532,1994.08,Outlet
Sports Direct,1185732,11/17/21,South,Mississippi,Jackson,Men's Athletic Footwear,15,153,2295,872.1,Outlet
Sports Direct,1185732,11/17/21,South,Mississippi,Jackson,Women's Street Footwear,22,119,2618,1099.56,Outlet
Sports Direct,1185732,11/17/21,South,Mississippi,Jackson,Women's Athletic Footwear,43,153,6579,2894.76,Outlet
Sports Direct,1185732,11/17/21,South,Mississippi,Jackson,Women's Athletic Footwear,60,450,270000,108000,Online
Sports Direct,1185732,11/17/21,South,Mississippi,Jackson,Women's Street Footwear,30,395,118500,47400,Online
West Gear,1128299,11/17/21,South,Louisiana,New Orleans,Men's Street Footwear,40,625,250000,100000,Online
West Gear,1128299,11/17/21,South,Louisiana,New Orleans,Women's Apparel,85,600,510000,178500,Online
Walmart,1128299,11/17/21,Southeast,Florida,Orlando,Men's Street Footwear,41,188,7708,2620.72,Outlet
Walmart,1128299,11/17/21,Southeast,Florida,Orlando,Women's Apparel,66,198,13068,6534,Outlet
Walmart,1128299,11/17/21,Southeast,Florida,Orlando,Women's Athletic Footwear,64,150,9600,4128,Online
Foot Locker,1185732,11/17/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,38,91,3458,1901.9,Online
Foot Locker,1185732,11/17/21,Northeast,West Virginia,Charleston,Men's Apparel,62,78,4836,2563.08,Online
West Gear,1128299,11/17/21,South,Louisiana,New Orleans,Women's Street Footwear,38,137,5206,2707.12,Online
Walmart,1128299,11/17/21,Southeast,Florida,Orlando,Women's Apparel,86,162,13932,8219.88,Online
Walmart,1128299,11/17/21,Southeast,Florida,Orlando,Men's Apparel,77,124,9548,2864.4,Online
Walmart,1128299,11/17/21,Southeast,Florida,Orlando,Men's Apparel,85,475,403750,80750,In-store
Walmart,1128299,11/17/21,Southeast,Florida,Orlando,Women's Athletic Footwear,65,500,325000,97500,In-store
Foot Locker,1185732,11/17/21,Northeast,West Virginia,Charleston,Women's Apparel,64,100,6400,3264,Online
Walmart,1128299,11/17/21,Southeast,Florida,Orlando,Women's Athletic Footwear,47,170,7990,2716.6,Outlet
Foot Locker,1185732,11/17/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,33,95,3135,1661.55,Online
Amazon,1185732,11/17/21,Northeast,Maine,Portland,Men's Street Footwear,51,143,7293,3573.57,Online
Walmart,1128299,11/17/21,Southeast,Florida,Orlando,Women's Street Footwear,55,525,288750,86625,In-store
Walmart,1128299,11/17/21,Southeast,Florida,Orlando,Men's Athletic Footwear,60,700,420000,105000,In-store
Walmart,1128299,11/17/21,Southeast,Florida,Orlando,Men's Street Footwear,55,625,343750,103125,In-store
West Gear,1128299,11/17/21,South,Louisiana,New Orleans,Men's Athletic Footwear,42,210,8820,4586.4,Online
Amazon,1185732,11/17/21,Northeast,Maine,Portland,Men's Street Footwear,55,550,302500,105875,Outlet
Walmart,1128299,11/17/21,Southeast,Florida,Orlando,Men's Athletic Footwear,46,231,10626,3400.32,Outlet
Walmart,1128299,11/17/21,Southeast,Florida,Orlando,Men's Street Footwear,52,169,8788,3515.2,Online
Walmart,1128299,11/17/21,Southeast,Florida,Orlando,Men's Athletic Footwear,54,175,9450,3591,Online
Walmart,1128299,11/17/21,Southeast,Florida,Orlando,Women's Street Footwear,53,147,7791,3194.31,Online
Foot Locker,1185732,11/17/21,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,52,42,2184,1004.64,Online
West Gear,1128299,11/17/21,South,Louisiana,New Orleans,Men's Street Footwear,39,188,7332,3666,Online
Foot Locker,1185732,11/17/21,Northeast,West Virginia,Charleston,Men's Street Footwear,44,117,5148,2676.96,Online
